Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EC-2023-002194,12/22/2023,12/26/2023,Standard Class,C-30667,Anna Brown,Consumer,United States,Philadelphia,Pennsylvania,East,P-017,Furniture,Tables,Coffee Table,1893.56,4,0,191.59
EC-2023-002195,7/14/2023,7/17/2023,Same Day,C-48528,James Lee,Corporate,United States,Philadelphia,Pennsylvania,East,P-013,Furniture,Chairs,Office Chair,359.73,3,0,93.04
EC-2024-002196,7/15/2024,7/16/2024,Same Day,C-16076,Maria Garcia,Consumer,United States,Philadelphia,Pennsylvania,East,P-033,Clothing,Shirts,Polo Shirt,508.68,4,0.1,172.89
EC-2021-002197,2/6/2021,2/7/2021,Standard Class,C-60631,James Lee,Consumer,United States,Houston,Texas,South,P-039,Electronics,Accessories,Wallet,1027.17,4,0.2,-23.58
EC-2022-002198,3/12/2022,3/13/2022,First Class,C-82127,James Lee,Consumer,United States,Chicago,Illinois,Central,P-033,Clothing,Shirts,Polo Shirt,408.48,3,0,120.59
EC-2024-002199,7/6/2024,7/13/2024,Standard Class,C-25181,Anna Brown,Corporate,United States,Dallas,Texas,South,P-033,Clothing,Shirts,Polo Shirt,494.3,5,0,-20.33
EC-2023-002200,7/6/2023,7/13/2023,First Class,C-63406,John Smith,Corporate,United States,Houston,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,79.83,5,0.3,-2.54
EC-2023-002201,2/6/2023,2/11/2023,Second Class,C-16224,Emily Davis,Consumer,United States,Los Angeles,California,West,P-018,Furniture,Tables,Desk,1195.18,4,0.3,308.58
EC-2024-002202,3/21/2024,3/23/2024,Same Day,C-85076,Michael Chen,Home Office,United States,New York,New York,East,P-008,Electronics,Laptops,Dell Inspiron,3969.6,5,0,678.23
EC-2021-002203,7/3/2021,7/8/2021,First Class,C-23493,Carlos Rivera,Consumer,United States,Phoenix,Arizona,West,P-037,Clothing,Jackets,Hoodie,466.0,5,0,43.84
EC-2024-002204,6/21/2024,6/28/2024,Standard Class,C-62980,John Smith,Consumer,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,262.54,2,0,74.6
EC-2021-002205,11/14/2021,11/18/2021,Same Day,C-38299,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-033,Clothing,Shirts,Polo Shirt,102.39,1,0.3,18.7
EC-2024-002206,10/4/2024,10/10/2024,Standard Class,C-12293,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-017,Furniture,Tables,Coffee Table,2736.15,5,0,676.32
EC-2024-002207,9/21/2024,9/22/2024,Same Day,C-81368,James Lee,Home Office,United States,Chicago,Illinois,Central,P-008,Electronics,Laptops,Dell Inspiron,1530.0,5,0,262.96
EC-2024-002208,2/2/2024,2/6/2024,First Class,C-65830,Maria Garcia,Corporate,United States,Austin,Texas,South,P-036,Clothing,Jackets,Windbreaker,69.93,1,0,3.81
EC-2022-002209,10/5/2022,10/10/2022,First Class,C-87019,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-018,Furniture,Tables,Desk,1400.0,3,0.1,-29.74
EC-2021-002210,12/3/2021,12/7/2021,Second Class,C-18205,John Smith,Consumer,United States,Houston,Texas,South,P-023,Office Supplies,Paper,A4 Ream,247.86,5,0.1,57.04
EC-2022-002211,2/18/2022,2/19/2022,Standard Class,C-59177,John Smith,Home Office,United States,Los Angeles,California,West,P-012,Electronics,Tablets,Fire HD,1982.22,3,0,-38.28
EC-2024-002212,7/13/2024,7/18/2024,First Class,C-35676,Sara Wilson,Home Office,United States,Los Angeles,California,West,P-024,Office Supplies,Paper,Notebook,36.28,4,0,11.21
EC-2023-002213,1/25/2023,1/27/2023,Second Class,C-31274,John Smith,Corporate,United States,Phoenix,Arizona,West,P-034,Clothing,Shoes,Running Shoes,489.31,4,0.1,112.37
EC-2023-002214,4/24/2023,4/30/2023,Standard Class,C-91971,Sara Wilson,Home Office,United States,Chicago,Illinois,Central,P-035,Clothing,Shoes,Casual Sneakers,307.55,5,0,84.19
EC-2024-002215,3/3/2024,3/9/2024,First Class,C-35594,Anna Brown,Consumer,United States,Austin,Texas,South,P-032,Clothing,Shirts,Cotton T-Shirt,63.24,5,0.3,-3.99
EC-2021-002216,7/2/2021,7/4/2021,Standard Class,C-70850,John Smith,Corporate,United States,Philadelphia,Pennsylvania,East,P-021,Furniture,Storage,Cabinet,741.44,4,0,-42.3
EC-2021-002217,7/28/2021,7/29/2021,Second Class,C-97770,Emily Davis,Consumer,United States,Austin,Texas,South,P-018,Furniture,Tables,Desk,499.52,2,0.1,60.64
EC-2024-002218,1/24/2024,1/29/2024,Second Class,C-48892,Carlos Rivera,Corporate,United States,Philadelphia,Pennsylvania,East,P-022,Furniture,Storage,Drawer Unit,716.0,4,0,227.27
EC-2021-002219,12/12/2021,12/19/2021,Second Class,C-66512,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,62.24,4,0,-3.79
EC-2023-002220,7/15/2023,7/17/2023,Same Day,C-75491,James Lee,Consumer,United States,Phoenix,Arizona,West,P-023,Office Supplies,Paper,A4 Ream,40.28,1,0,12.95
EC-2021-002221,11/27/2021,12/3/2021,Standard Class,C-32494,Emily Davis,Corporate,United States,Los Angeles,California,West,P-013,Furniture,Chairs,Office Chair,266.44,2,0,54.84
EC-2023-002222,5/23/2023,5/30/2023,Standard Class,C-63533,John Smith,Home Office,United States,Houston,Texas,South,P-038,Clothing,Accessories,Belt,666.75,5,0,142.05
EC-2021-002223,2/16/2021,2/20/2021,Same Day,C-62777,Sara Wilson,Home Office,United States,Austin,Texas,South,P-027,Office Supplies,Binders,Report Cover,31.69,1,0.1,-1.84
EC-2021-002224,2/1/2021,2/4/2021,Standard Class,C-52977,James Lee,Corporate,United States,New York,New York,East,P-021,Furniture,Storage,Cabinet,247.72,2,0,29.03
EC-2024-002225,9/12/2024,9/15/2024,Same Day,C-19550,James Lee,Corporate,United States,New York,New York,East,P-012,Electronics,Tablets,Fire HD,2032.53,3,0.1,448.84
EC-2024-002226,3/8/2024,3/12/2024,Second Class,C-91715,Carlos Rivera,Home Office,United States,Dallas,Texas,South,P-039,Electronics,Accessories,Wallet,1638.49,5,0.3,213.91
EC-2021-002227,3/19/2021,3/26/2021,Standard Class,C-42869,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-038,Electronics,Accessories,Belt,2460.33,5,0.1,842.67
EC-2024-002228,6/2/2024,6/7/2024,Second Class,C-76523,Sara Wilson,Home Office,United States,San Diego,California,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,1249.74,3,0,231.9
EC-2023-002229,1/2/2023,1/4/2023,Same Day,C-34479,John Smith,Home Office,United States,Houston,Texas,South,P-010,Electronics,Tablets,iPad Mini,1542.72,4,0,326.72
EC-2021-002230,6/9/2021,6/14/2021,Same Day,C-91741,Michael Chen,Home Office,United States,Los Angeles,California,West,P-037,Clothing,Jackets,Hoodie,368.15,5,0.1,-6.09
EC-2022-002231,10/18/2022,10/23/2022,Same Day,C-78732,John Smith,Consumer,United States,Austin,Texas,South,P-034,Clothing,Shoes,Running Shoes,104.45,1,0.3,21.9
EC-2023-002232,1/26/2023,1/27/2023,First Class,C-99864,Sara Wilson,Consumer,United States,Phoenix,Arizona,West,P-034,Clothing,Shoes,Running Shoes,421.2,4,0.1,113.01
EC-2021-002233,9/13/2021,9/15/2021,Standard Class,C-78627,Michael Chen,Home Office,United States,Phoenix,Arizona,West,P-003,Electronics,Phones,iPhone SE,1901.34,3,0,-24.81
EC-2021-002234,10/15/2021,10/18/2021,Standard Class,C-45291,Michael Chen,Corporate,United States,Austin,Texas,South,P-038,Clothing,Accessories,Belt,141.64,2,0.3,29.72
EC-2024-002235,3/18/2024,3/19/2024,Standard Class,C-73347,James Lee,Corporate,United States,Philadelphia,Pennsylvania,East,P-018,Furniture,Tables,Desk,646.74,3,0,135.76
EC-2024-002236,3/24/2024,3/26/2024,Standard Class,C-58503,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,140.26,2,0,29.3
EC-2024-002237,12/26/2024,12/30/2024,Second Class,C-83227,Emily Davis,Corporate,United States,Philadelphia,Pennsylvania,East,P-015,Furniture,Chairs,Stool,1839.52,4,0.2,237.03
EC-2024-002238,10/24/2024,10/27/2024,Second Class,C-85623,Maria Garcia,Consumer,United States,Phoenix,Arizona,West,P-008,Electronics,Laptops,Dell Inspiron,978.1,5,0,306.46
EC-2023-002239,9/19/2023,9/21/2023,First Class,C-37549,Michael Chen,Consumer,United States,New York,New York,East,P-012,Electronics,Tablets,Fire HD,1459.44,3,0,110.63
EC-2022-002240,8/25/2022,8/29/2022,First Class,C-38110,Michael Chen,Corporate,United States,Los Angeles,California,West,P-024,Office Supplies,Paper,Notebook,28.24,2,0.3,2.88
EC-2023-002241,5/23/2023,5/27/2023,Second Class,C-24300,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-032,Clothing,Shirts,Cotton T-Shirt,433.71,3,0,112.39
EC-2021-002242,12/30/2021,1/3/2022,Second Class,C-27253,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-002,Electronics,Phones,Samsung A12,2574.27,5,0.1,562.34
EC-2021-002243,9/23/2021,9/25/2021,First Class,C-64536,John Smith,Home Office,United States,San Diego,California,West,P-008,Electronics,Laptops,Dell Inspiron,703.3,2,0,152.77
EC-2024-002244,1/9/2024,1/13/2024,Standard Class,C-97728,Carlos Rivera,Corporate,United States,Phoenix,Arizona,West,P-031,Office Supplies,Envelopes,Bubble Mailer,36.89,3,0.2,5.58
EC-2022-002245,10/12/2022,10/19/2022,Standard Class,C-66112,Emily Davis,Corporate,United States,Austin,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,102.36,3,0.2,-9.92
EC-2021-002246,3/22/2021,3/23/2021,First Class,C-40988,James Lee,Corporate,United States,Chicago,Illinois,Central,P-038,Electronics,Accessories,Belt,1852.79,5,0.3,-174.27
EC-2021-002247,5/22/2021,5/24/2021,First Class,C-82816,James Lee,Corporate,United States,New York,New York,East,P-008,Electronics,Laptops,Dell Inspiron,2052.0,5,0,492.53
EC-2022-002248,8/6/2022,8/13/2022,Same Day,C-39109,Michael Chen,Home Office,United States,San Diego,California,West,P-008,Electronics,Laptops,Dell Inspiron,1187.79,5,0.3,234.22
EC-2024-002249,8/10/2024,8/14/2024,Second Class,C-47737,Anna Brown,Home Office,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,113.78,5,0.3,29.71
EC-2024-002250,12/20/2024,12/25/2024,Standard Class,C-94560,John Smith,Home Office,United States,Los Angeles,California,West,P-038,Electronics,Accessories,Belt,192.82,1,0,-2.12
EC-2023-002251,2/12/2023,2/18/2023,Standard Class,C-70710,Emily Davis,Consumer,United States,New York,New York,East,P-023,Office Supplies,Paper,A4 Ream,144.6,4,0,16.08
EC-2023-002252,4/8/2023,4/13/2023,Same Day,C-44123,Emily Davis,Home Office,United States,Los Angeles,California,West,P-039,Electronics,Accessories,Wallet,365.42,2,0,70.9
EC-2023-002253,2/16/2023,2/18/2023,First Class,C-69450,Michael Chen,Consumer,United States,Austin,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,12.54,1,0.2,3.7
EC-2021-002254,4/19/2021,4/24/2021,Same Day,C-38189,Anna Brown,Home Office,United States,Chicago,Illinois,Central,P-014,Furniture,Chairs,Gaming Chair,2317.52,4,0,159.9
EC-2021-002255,3/1/2021,3/4/2021,Standard Class,C-32438,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-034,Clothing,Shoes,Running Shoes,371.4,5,0.2,42.42
EC-2024-002256,8/4/2024,8/7/2024,Standard Class,C-42049,Anna Brown,Home Office,United States,Houston,Texas,South,P-036,Clothing,Jackets,Windbreaker,93.84,2,0,23.08
EC-2023-002257,5/6/2023,5/7/2023,Same Day,C-47990,Anna Brown,Home Office,United States,Dallas,Texas,South,P-029,Office Supplies,Art,Pencil Set,241.12,4,0,23.74
EC-2022-002258,6/4/2022,6/9/2022,Second Class,C-67513,John Smith,Home Office,United States,Dallas,Texas,South,P-008,Electronics,Laptops,Dell Inspiron,593.12,4,0.2,176.43
EC-2021-002259,5/24/2021,5/26/2021,Standard Class,C-24747,Anna Brown,Corporate,United States,New York,New York,East,P-017,Furniture,Tables,Coffee Table,1920.1,5,0.1,533.64
EC-2024-002260,4/1/2024,4/6/2024,Standard Class,C-17115,Anna Brown,Consumer,United States,San Diego,California,West,P-036,Clothing,Jackets,Windbreaker,35.15,1,0,10.12
EC-2022-002261,6/28/2022,7/5/2022,Same Day,C-37601,Emily Davis,Corporate,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,1398.72,5,0.2,253.88
EC-2024-002262,7/29/2024,8/3/2024,Second Class,C-94594,Maria Garcia,Consumer,United States,San Antonio,Texas,South,P-026,Office Supplies,Binders,3-Ring Binder,60.45,3,0,7.31
EC-2021-002263,5/17/2021,5/20/2021,Second Class,C-86923,Emily Davis,Consumer,United States,Chicago,Illinois,Central,P-024,Office Supplies,Paper,Notebook,9.39,2,0.3,2.1
EC-2022-002264,2/12/2022,2/16/2022,Standard Class,C-20832,Anna Brown,Home Office,United States,Phoenix,Arizona,West,P-002,Electronics,Phones,Samsung A12,185.04,2,0,41.26
EC-2021-002265,10/25/2021,10/29/2021,Standard Class,C-70338,Michael Chen,Home Office,United States,New York,New York,East,P-032,Clothing,Shirts,Cotton T-Shirt,113.79,1,0,11.06
EC-2021-002266,8/24/2021,8/29/2021,Second Class,C-25854,John Smith,Consumer,United States,Los Angeles,California,West,P-034,Clothing,Shoes,Running Shoes,66.65,1,0,-6.48
EC-2024-002267,9/17/2024,9/23/2024,Standard Class,C-48484,Anna Brown,Corporate,United States,San Diego,California,West,P-035,Clothing,Shoes,Casual Sneakers,146.02,5,0.3,-11.78
EC-2022-002268,3/3/2022,3/8/2022,Standard Class,C-33086,Maria Garcia,Home Office,United States,New York,New York,East,P-039,Clothing,Accessories,Wallet,183.53,3,0.2,14.88
EC-2024-002269,2/18/2024,2/24/2024,Standard Class,C-29677,Carlos Rivera,Home Office,United States,San Antonio,Texas,South,P-007,Electronics,Laptops,HP 15,593.16,1,0.2,-14.8
EC-2024-002270,4/26/2024,4/28/2024,Same Day,C-38130,Emily Davis,Corporate,United States,Philadelphia,Pennsylvania,East,P-034,Clothing,Shoes,Running Shoes,89.84,1,0.3,-7.3
EC-2021-002271,7/19/2021,7/21/2021,Standard Class,C-58062,Michael Chen,Consumer,United States,Dallas,Texas,South,P-021,Furniture,Storage,Cabinet,892.96,4,0,191.9
EC-2021-002272,2/25/2021,2/28/2021,Standard Class,C-90511,James Lee,Home Office,United States,Los Angeles,California,West,P-026,Office Supplies,Binders,3-Ring Binder,27.68,4,0,4.89
EC-2022-002273,7/24/2022,7/25/2022,Second Class,C-12933,Michael Chen,Home Office,United States,Chicago,Illinois,Central,P-035,Clothing,Shoes,Casual Sneakers,67.34,1,0.1,11.98
EC-2022-002274,7/31/2022,8/5/2022,First Class,C-39076,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-016,Furniture,Tables,Dining Table,302.05,2,0.3,-21.7
EC-2021-002275,9/13/2021,9/14/2021,Same Day,C-50404,Maria Garcia,Corporate,United States,Austin,Texas,South,P-038,Electronics,Accessories,Belt,2686.04,5,0.3,498.1
EC-2023-002276,2/1/2023,2/4/2023,Standard Class,C-70521,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,23.85,1,0,7.18
EC-2024-002277,2/11/2024,2/12/2024,Second Class,C-40127,Maria Garcia,Home Office,United States,Los Angeles,California,West,P-001,Electronics,Phones,Nokia 3310,55.33,1,0.3,15.92
EC-2021-002278,7/4/2021,7/8/2021,Second Class,C-58004,Sara Wilson,Corporate,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,442.45,5,0,129.95
EC-2021-002279,8/10/2021,8/13/2021,Second Class,C-17062,Sara Wilson,Corporate,United States,New York,New York,East,P-038,Electronics,Accessories,Belt,176.95,1,0.1,-3.29
EC-2021-002280,4/8/2021,4/15/2021,First Class,C-35762,John Smith,Corporate,United States,Phoenix,Arizona,West,P-019,Furniture,Bookcases,5-Shelf Bookcase,604.55,2,0.1,61.96
EC-2022-002281,12/16/2022,12/21/2022,First Class,C-36812,Maria Garcia,Home Office,United States,San Diego,California,West,P-010,Electronics,Tablets,iPad Mini,1232.35,4,0.2,-46.63
EC-2024-002282,10/6/2024,10/13/2024,Same Day,C-67253,James Lee,Home Office,United States,Houston,Texas,South,P-007,Electronics,Laptops,HP 15,669.76,4,0,201.93
EC-2021-002283,5/12/2021,5/17/2021,Same Day,C-23129,Carlos Rivera,Consumer,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,64.24,1,0,10.98
EC-2021-002284,8/27/2021,8/28/2021,Same Day,C-95865,Carlos Rivera,Home Office,United States,Dallas,Texas,South,P-023,Office Supplies,Paper,A4 Ream,54.99,1,0,3.37
EC-2024-002285,2/27/2024,3/5/2024,Second Class,C-43491,John Smith,Home Office,United States,Phoenix,Arizona,West,P-015,Furniture,Chairs,Stool,243.82,1,0,-20.87
EC-2024-002286,5/26/2024,5/31/2024,Standard Class,C-25765,Michael Chen,Home Office,United States,Dallas,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,96.48,2,0.1,21.91
EC-2023-002287,4/22/2023,4/26/2023,Standard Class,C-42537,Anna Brown,Consumer,United States,Los Angeles,California,West,P-036,Clothing,Jackets,Windbreaker,72.42,1,0.1,14.05
EC-2022-002288,1/10/2022,1/12/2022,First Class,C-18781,Carlos Rivera,Home Office,United States,San Diego,California,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,306.47,1,0.2,-16.9
EC-2021-002289,2/23/2021,2/25/2021,Same Day,C-17198,James Lee,Consumer,United States,Dallas,Texas,South,P-021,Furniture,Storage,Cabinet,2531.5,5,0,206.84
EC-2024-002290,1/23/2024,1/30/2024,First Class,C-86639,Sara Wilson,Consumer,United States,Los Angeles,California,West,P-007,Electronics,Laptops,HP 15,2253.04,5,0.2,459.36
EC-2023-002291,6/30/2023,7/1/2023,First Class,C-81646,Michael Chen,Home Office,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,2812.3,5,0,-248.55
EC-2021-002292,11/26/2021,12/3/2021,First Class,C-58994,Sara Wilson,Corporate,United States,Los Angeles,California,West,P-028,Office Supplies,Art,Markers Set,70.64,2,0.2,24.36
EC-2021-002293,2/22/2021,2/25/2021,Same Day,C-34761,Michael Chen,Consumer,United States,San Diego,California,West,P-038,Electronics,Accessories,Belt,1136.04,4,0.3,-8.87
EC-2023-002294,4/6/2023,4/7/2023,Same Day,C-97872,Michael Chen,Consumer,United States,Los Angeles,California,West,P-009,Electronics,Laptops,Lenovo IdeaPad,2778.8,5,0,798.74
EC-2024-002295,3/30/2024,4/5/2024,Second Class,C-43901,Maria Garcia,Home Office,United States,Dallas,Texas,South,P-022,Furniture,Storage,Drawer Unit,1094.55,5,0,-39.01
EC-2023-002296,5/25/2023,5/26/2023,Standard Class,C-82510,Anna Brown,Home Office,United States,Dallas,Texas,South,P-033,Clothing,Shirts,Polo Shirt,81.69,3,0.3,25.99
EC-2021-002297,8/8/2021,8/15/2021,Same Day,C-93840,Carlos Rivera,Home Office,United States,Dallas,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,14.9,1,0.2,4.89
EC-2022-002298,6/27/2022,7/2/2022,First Class,C-30047,Emily Davis,Consumer,United States,San Antonio,Texas,South,P-038,Clothing,Accessories,Belt,228.48,3,0,-4.76
EC-2021-002299,11/24/2021,11/27/2021,Same Day,C-39098,Carlos Rivera,Consumer,United States,Austin,Texas,South,P-010,Electronics,Tablets,iPad Mini,1282.05,5,0,64.23
EC-2023-002300,6/12/2023,6/14/2023,Same Day,C-65694,John Smith,Corporate,United States,Phoenix,Arizona,West,P-034,Clothing,Shoes,Running Shoes,159.44,5,0.1,-11.03
EC-2021-002301,6/1/2021,6/3/2021,Standard Class,C-63396,Maria Garcia,Home Office,United States,Los Angeles,California,West,P-002,Electronics,Phones,Samsung A12,1114.08,5,0.3,-32.81
EC-2023-002302,4/15/2023,4/16/2023,Standard Class,C-62508,Emily Davis,Consumer,United States,Philadelphia,Pennsylvania,East,P-017,Furniture,Tables,Coffee Table,308.31,3,0,-20.06
EC-2022-002303,7/25/2022,8/1/2022,Standard Class,C-14137,Anna Brown,Corporate,United States,Phoenix,Arizona,West,P-039,Electronics,Accessories,Wallet,1233.2,5,0,220.34
EC-2024-002304,3/7/2024,3/11/2024,Same Day,C-26616,Carlos Rivera,Consumer,United States,San Antonio,Texas,South,P-028,Office Supplies,Art,Markers Set,172.68,4,0.3,12.02
EC-2023-002305,8/4/2023,8/11/2023,Second Class,C-39684,Emily Davis,Consumer,United States,San Diego,California,West,P-002,Electronics,Phones,Samsung A12,1014.48,4,0,-52.99
EC-2022-002306,6/27/2022,7/2/2022,Standard Class,C-67717,Carlos Rivera,Home Office,United States,San Antonio,Texas,South,P-022,Furniture,Storage,Drawer Unit,1995.39,5,0.1,516.69
EC-2022-002307,11/2/2022,11/5/2022,First Class,C-88526,James Lee,Corporate,United States,Austin,Texas,South,P-036,Clothing,Jackets,Windbreaker,123.48,1,0,-1.08
EC-2022-002308,5/20/2022,5/26/2022,Second Class,C-18109,Anna Brown,Home Office,United States,San Antonio,Texas,South,P-011,Electronics,Tablets,Samsung Tab,282.11,1,0.1,20.76
EC-2022-002309,10/6/2022,10/8/2022,Standard Class,C-17315,Michael Chen,Home Office,United States,San Antonio,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,142.5,5,0,21.13
